symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
BACE1-AS,FJ573250;NCRNA00177;BACE1-AS1;BACE1AS,11q23.3,HSALNG0087449,"HSALNT0181744,HSALNT0181745,HSALNT0181747,HSALNT0181748,HSALNT0181749,HSALNT0288891,HSALNT0365090,HSALNT0365091",,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-129-5p,RNA-RNA,NA,Array,NA,NA,NA,NA,NA,NA,"The senile plaque (sp) ad shsy5y cell model was established using the synthetic amyloid betaprotein (abeta) 142 in vitro.Quantitative polymerase chain reaction and western blot analysis revealed that the mrna and protein expression of abeta142 and abeta140 was significantly increased in the ad model group,with a marked decrease in ki67 expression at day six.Rnase protection assays (rpa) and northern blotting analysis confirmed that exogenous abeta142 not only promoted the expression of the app cleaving enzyme bace1,but also induced lncRNA bace1as expression.Furthermore,lncRNA bace1as formed rna duplexes and increased the stability of bace1 mrnadownregulation of lncRNA bace1as expression in shsy5y cells by sirna silencing resulted in the attenuation of the ability of bace1 to cleave app and delayed the induction of sp formation in the sp ad shsy5y cell model.",24970022
BACE1-AS,FJ573250;NCRNA00177;BACE1-AS1;BACE1AS,11q23.3,HSALNG0087449,"HSALNT0181744,HSALNT0181745,HSALNT0181747,HSALNT0181748,HSALNT0181749,HSALNT0288891,HSALNT0365090,HSALNT0365091",,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,Bace1-as levels are up-regulated in ad brains where bace1-as acts by stabilizing bace1 mrna thereby increasing bace1 protein content and a尠formation.,27338628
BCYRN1,BC200;BC200a;NCRNA00004;LINC00004,2p21,ENSG00000236824.2,,Y,NA,Anthropoidea,Disease,alzheimer's disease,Brain tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,"Bc200 rna was significantly up-regulated in ad brains,in comparison with age-matched normal brains.",17553964
BCYRN1,BC200;BC200a;NCRNA00004;LINC00004,2p21,ENSG00000236824.2,,Y,NA,Anthropoidea,Disease,alzheimer's disease,Brain tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-129-5p,RNA-RNA,NA,Array,NA,NA,NA,NA,NA,NA,"Another study utilized human ad brain tissue to link alterations in levels of a lncRNA,bc200,with ad pathogenesis (mus et al.,2007).Increased levels of bc200 were found in brain regions that are preferentially affected in ad,such as brodmann's area 9 and the hippocampus,which correlated with disease severity measured by clinical dementia rating scores.",20380817
BCYRN1,BC200;BC200a;NCRNA00004;LINC00004,2p21,ENSG00000236824.2,,Y,NA,Anthropoidea,Disease,alzheimer's disease,Neural stem cell,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,"A study has shown that bc200 rna is upregulated in the frontal cortex of the ad brains compared to the age-matched controls.The expression level of bc200 rna is increased in parallel with the ad progression.In human nervous system,bc200 rna is expressed by a subpopulation of neurons analogous to bc1 rna,a 152 nt noncoding rna localized in the dendrite-rich neuropil areas.",21969146
BCYRN1,BC200;BC200a;NCRNA00004;LINC00004,2p21,ENSG00000236824.2,,Y,NA,Anthropoidea,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,Differentially expressed,NA,NA,NA,NA,NA,NA,NA,NA,Meta-analysis,NA,NA,NA,NA,NA,NA,"Bc200 levels in brodmann's area 9 (the area of brain affected in ad) were found to be higher in age-matched ad brains compared with normal brains,and the relative levels of bc200 rna in affected areas increased with the severity of ad.",23562612
BCYRN1,BC200;BC200a;NCRNA00004;LINC00004,2p21,ENSG00000236824.2,,Y,NA,Anthropoidea,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,Overexpression of bc200 rna leads to inadequate rna delivery to the synapses and results in neurodegenerative processes of alzheimer's disease and neoplastic changes in various groups of tissues.,26596549
CALHM6-AS1,RP1-93H18.6,6q22.1,HSALNG0053007,"HSALNT0112198,HSALNT0112199,HSALNT0112200,HSALNT0112201",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg14419141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
CARMN,CARMEN;MIR143HG,5q32,HSALNG0045753,"HSALNT0096060,HSALNT0096061,HSALNT0096062,HSALNT0096064,HSALNT0096065,HSALNT0096069,HSALNT0096070,HSALNT0096071,HSALNT0096075,HSALNT0096076,HSALNT0288904,HSALNT0330170,HSALNT0330171,HSALNT0330172,HSALNT0330173,HSALNT0330174,HSALNT0330175,HSALNT0330176,HSALNT0330177,HSALNT0330178,HSALNT0330179,HSALNT0330180,HSALNT0330181,HSALNT0330182,HSALNT0330183,HSALNT0330184,HSALNT0330185,HSALNT0330186,HSALNT0330187,HSALNT0330188,HSALNT0330189,HSALNT0330190,HSALNT0330191,HSALNT0330192,HSALNT0330193,HSALNT0330194,HSALNT0330195,HSALNT0330196,HSALNT0330197,HSALNT0330198,HSALNT0330199,HSALNT0330200,HSALNT0330201",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg22941668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25129075
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,alzheimer's disease,NA,SNP,rs11515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genotyping,NA,NA,NA,NA,NA,NA,"Recent studies showed that single nucleotide polymorphisms (rs3217992,a>g,rs1063192,c>t) mapping in the vicinity of anril are linked to a wide spectrum of conditions,including cardiovascular disease,ischemic stroke,type 2 diabetes,frailty and alzheimer's disease.",18761660
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genotyping,NA,NA,NA,NA,NA,NA,Genetic variation in lncRNA genes causes disease and influences susceptibility.,23791884
CYP1B1-AS1,MGC34824;C2orf58,2p22.2,HSALNG0014289,"HSALNT0030190,HSALNT0030191,HSALNT0030192,HSALNT0030195,HSALNT0030196,HSALNT0030198,HSALNT0030199,HSALNT0030201,HSALNT0030207,HSALNT0030208,HSALNT0030209,HSALNT0030210,HSALNT0030211,HSALNT0030213,HSALNT0030215,HSALNT0030216,HSALNT0030218,HSALNT0030220,HSALNT0030222,HSALNT0030224,HSALNT0030225,HSALNT0030227,HSALNT0030229,HSALNT0030231,HSALNT0030233,HSALNT0030235,HSALNT0030237,HSALNT0030239,HSALNT0030241,HSALNT0030242,HSALNT0030245,HSALNT0030246,HSALNT0030249,HSALNT0030250,HSALNT0030251,HSALNT0030253,HSALNT0030255,HSALNT0030257,HSALNT0030259,HSALNT0030261,HSALNT0030262,HSALNT0030279,HSALNT0030284,HSALNT0301780,HSALNT0301781,HSALNT0301782,HSALNT0301783,HSALNT0301784,HSALNT0301785,HSALNT0301786,HSALNT0301787,HSALNT0301788,HSALNT0301789,HSALNT0301790,HSALNT0301791,HSALNT0301794,HSALNT0301795,HSALNT0301796,HSALNT0301802,HSALNT0301803,HSALNT0301813",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg27368726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30045751
DIP2C-AS1,FLJ38681;C10orf108;PRR26,10p15.3,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg16942135;cg23681599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
DIP2C-AS1,FLJ38681;C10orf108;PRR26,10p15.3,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg19683608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30830696
DLEU1,LEU1;XTP6;NCRNA00021;LINC00021;BCMS1;DLB1;BCMS,13q14.2-q14.3,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg20733077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25129075
DLEU2,LEU2;TRIM13OS;NCRNA00022;LINC00022;MIR15AHG;DLB2;BCMSUN;RFP2OS,13q14.2,HSALNG0097094,"HSALNT0201676,HSALNT0201677,HSALNT0201680,HSALNT0201681,HSALNT0201683,HSALNT0201687,HSALNT0201690,HSALNT0201691,HSALNT0201694,HSALNT0201697,HSALNT0201701,HSALNT0201703,HSALNT0201704,HSALNT0201705,HSALNT0201707,HSALNT0201708,HSALNT0201710,HSALNT0201712,HSALNT0201714,HSALNT0201715,HSALNT0201719,HSALNT0201720,HSALNT0201724,HSALNT0201727,HSALNT0201728,HSALNT0201729,HSALNT0201731,HSALNT0201733,HSALNT0201736,HSALNT0201738,HSALNT0201742,HSALNT0201744,HSALNT0373348,HSALNT0373349,HSALNT0373350,HSALNT0373351,HSALNT0373352,HSALNT0373353,HSALNT0373354,HSALNT0373355,HSALNT0373356,HSALNT0373357,HSALNT0373358,HSALNT0373359,HSALNT0373360,HSALNT0373361,HSALNT0373362,HSALNT0373363,HSALNT0373364,HSALNT0373365,HSALNT0373366,HSALNT0373367,HSALNT0373368,HSALNT0373369,HSALNT0373370",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg20733077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25129075
DRAIC,,15q23,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg16125725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
HAR1A,HAR1F;NCRNA00064;LINC00064,20q13.33,HSALNG0131591,"HSALNT0270426,HSALNT0270427,HSALNT0270430,HSALNT0270431,HSALNT0289475,HSALNT0402446,HSALNT0402447,HSALNT0402448,HSALNT0402449,HSALNT0402450",,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Immunoblot,NA,NA,NA,NA,NA,NA,Schizophrenia spectrum disorders and ad have also been linked with the rheelin (reln) gene and its antisense transcript har1.,22817756
HAR1B,HAR1R;NCRNA00065;LINC00065,20q13.33,HSALNG0131589,"HSALNT0270416,HSALNT0270417,HSALNT0270418,HSALNT0270419,HSALNT0270420,HSALNT0270421,HSALNT0270423,HSALNT0270424,HSALNT0288995,HSALNT0402439,HSALNT0402440,HSALNT0402441,HSALNT0402442,HSALNT0402443,HSALNT0402444,HSALNT0402445",,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Immunoblot,NA,NA,NA,NA,NA,NA,Schizophrenia spectrum disorders and ad have also been linked with the rheelin (reln) gene and its antisense transcript har1.,22817756
HOXA-AS2,HOXA3as,7p15.2,HSALNG0056854,"HSALNT0120328,HSALNT0120329,HSALNT0120330,HSALNT0120332,HSALNT0120334,HSALNT0120335,HSALNT0120337,HSALNT0120338,HSALNT0120340,HSALNT0120343,HSALNT0120344,HSALNT0120345,HSALNT0120347,HSALNT0120350,HSALNT0120351,HSALNT0339890,HSALNT0339891,HSALNT0339892,HSALNT0339893,HSALNT0339894,HSALNT0339895,HSALNT0339896,HSALNT0339897,HSALNT0339898,HSALNT0339899,HSALNT0339900,HSALNT0339901,HSALNT0339902,HSALNT0339903,HSALNT0339904,HSALNT0339905,HSALNT0339906,HSALNT0339907,HSALNT0339908,HSALNT0339909,HSALNT0339910,HSALNT0339911,HSALNT0339915",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg22962123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25129075
HOXA-AS2,HOXA3as,7p15.2,HSALNG0056854,"HSALNT0120328,HSALNT0120329,HSALNT0120330,HSALNT0120332,HSALNT0120334,HSALNT0120335,HSALNT0120337,HSALNT0120338,HSALNT0120340,HSALNT0120343,HSALNT0120344,HSALNT0120345,HSALNT0120347,HSALNT0120350,HSALNT0120351,HSALNT0339890,HSALNT0339891,HSALNT0339892,HSALNT0339893,HSALNT0339894,HSALNT0339895,HSALNT0339896,HSALNT0339897,HSALNT0339898,HSALNT0339899,HSALNT0339900,HSALNT0339901,HSALNT0339902,HSALNT0339903,HSALNT0339904,HSALNT0339905,HSALNT0339906,HSALNT0339907,HSALNT0339908,HSALNT0339909,HSALNT0339910,HSALNT0339911,HSALNT0339915",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg07061298;cg13172549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30045751
KCNQ1OT1,KvDMR1;KCNQ1-AS2;KvLQT1-AS;LIT1;NCRNA00012,11p15.5,HSALNG0082235,"HSALNT0171216,HSALNT0171217,HSALNT0171219,HSALNT0289421,HSALNT0361046,HSALNT0361047,HSALNT0361048,HSALNT0361049,HSALNT0361050,HSALNT0361058",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg02219360;cg20699737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
KIAA1614-AS1,RP11-46A10.4,1q25.3,HSALNG0008840,"HSALNT0018289,HSALNT0296852",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg13467459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30830696
LINC01080,TCONS_00021856,13q31.1,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genotyping,NA,NA,NA,NA,NA,NA,"Single-nucleotide polymorphisms (snps) of long intergenic noncoding rna (lincrna) at the genome level indicated that a genetic variant,rs7990916,in the lincrna 01080 (linc01080) may play an important role in the physiology and pathophysiology of the human brain.",25019275
LINC01616,n341006,11p14.1,HSALNG0083371,"HSALNT0173548,HSALNT0289348",,NA,,Disease,alzheimer's disease,Brain tissue,NA,NA,NA,NA,RNA,Down-regulated,NA,NA,NA,NA,NA,NA,NA,NA,Microarray,NA,NA,NA,NA,NA,NA,"LncRNA n341006 is associated with protein ubiquitination pathway/among the most downregulated lncRNAs,We found an intergenic lncRNA n341006 (genbank: ak095844) significantly associated with genes involved in protein ubiquitination pathway.",26318290
LINC01772,ENSG00000226029,1p36.13,HSALNG0141680,"HSALNT0290450,HSALNT0290451",,NA,,Disease,alzheimer's disease,Alzheimer's disease tissue,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microarray;Q-RCR,NA,NA,NA,NA,NA,NA,"Prioritization of lncRNAs from a microarray (gse53622) of oesophageal cancer patients highlighted ensg00000226029 (top 2),a previously unidentified lncRNA as a potential prognostic biomarker.",27992375
LINC02580,AC093609.1,2p21,HSALNG0014517,"HSALNT0030814,HSALNT0030815,HSALNT0030816,HSALNT0030818,HSALNT0030824,HSALNT0030826,HSALNT0030827,HSALNT0030829,HSALNT0030833,HSALNT0030843,HSALNT0030844,HSALNT0030845,HSALNT0030846,HSALNT0030848,HSALNT0302056,HSALNT0302058,HSALNT0302080,HSALNT0302081,HSALNT0302082,HSALNT0302083,HSALNT0302084,HSALNT0302085,HSALNT0302086,HSALNT0302087,HSALNT0302088,HSALNT0302089,HSALNT0302090,HSALNT0302091,HSALNT0302092,HSALNT0302093,HSALNT0302094,HSALNT0302095,HSALNT0302096,HSALNT0302097,HSALNT0302098,HSALNT0302099,HSALNT0302100,HSALNT0302101,HSALNT0302102,HSALNT0302103,HSALNT0302104,HSALNT0302117,HSALNT0302118,HSALNT0302119",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg03125400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30045751
LRP1-AS,,12q13.3,HSALNG0091595,"HSALNT0189951,HSALNT0189952,HSALNT0189954,HSALNT0368537,HSALNT0368538,HSALNT0368539,HSALNT0368540",,NA,,Disease,alzheimer's disease,Brain tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA,NA,NA,NA,QRT-PCR;Luciferase reporter gene assay;Wetern blotting assay,NA,NA,NA,NA,NA,NA,"Here we identify a nat of low-density lipoprotein receptor-related protein 1 (lrp1),referred to as lrp1-as,that negatively regulates lrp1 expression.We show that lrp1-as directly binds to high mobility group box 2 (hmgb2) and inhibits the activity of hmgb2 to enhance srebp1a-dependent transcription of lrp1.",25937287
LRRC2-AS1,LUZP3;LUZPP1;LUZP3P,3p21.3,HSALNG0025700,"HSALNT0054010,HSALNT0054011,HSALNT0054012,HSALNT0054013,HSALNT0054014,HSALNT0054015,HSALNT0054016,HSALNT0311657,HSALNT0311658",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg24524379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
