symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,NA,NA,NA,NA,NA,RNA,Differentially expressed,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,"However,overexpression of 1 anril variant altered the expression of many genes involved in nuclear regulation and chromatin architecture,indicating diverse trans-regulatory effects that go beyond the cis-effects seen at 9p21.",23104877
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meta-analysis,NA,NA,NA,NA,NA,NA,Complex regulatory variation affecting anril and  cdkn2b gene expression may contribute to increased risk for clinically apparent and subclinical coronary artery disease and aortic disease.,23315372
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meta-analysis,NA,NA,NA,NA,NA,NA,"Furthermore,genome wide association studies have identified the anril gene as a risk locus for coronary disease,intracranial aneurism,type 2 diabetes and several cancers including glioma.",24624135
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,Blood,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Array,NA,NA,NA,NA,NA,NA,A significant association of cdkn2bas polymorphism rs4977574 with the risk of chd under a recessive inheritance model in females.,25268619
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,TF,YY1,RNA-RNA,NA,Rip;Q-RCR;Meta-analysis,NA,Inflammatory response,NA,NA,NA,NA,"The newly identified tnf-nf-κb-anril/yy1-il6/8 pathway enhances understanding of the etiology of cad and provides potential therapeutic target for treatment of cad.Long non-coding rna anril regulates inflammatory responses as a novel component of nf-kb pathway.For the first time,weestablish the connection between anril and nf-kb pathway and show that anril regulates inflammatory responses through binding with yy1.The newly identified tnf-alpha-nf-kb-anril/yy1-il6/8 pathway enhances understanding of the etiology of cad and provides potential therapeutic target for treatment of cad.",26618242
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,Coronary heart disease tissue,NA,NA,DNA methylation,promoter methylation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pyrosequencing;Q-RCR,NA,NA,NA,NA,NA,NA,Our findings suggest developmental epigenetic regulation of ANRIL promoter methylation as a factor in later CHD risk in children.,27594927
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,Coronary artery disease tissue,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Q-RCR;Meta-analysis,NA,NA,NA,NA,NA,NA,"Anril rs2383207polymorphism was associated with a significantly an increased risk of cad (or=1.47/ 95%ci,1.33-1.62).",27894414
CDKN2B-AS1,ANRIL;RP11-145E5.4;NCRNA00089;p15AS;CDKN2B-AS;PCAT12;CDKN2BAS,9p21.3,,,,NA,,Disease,coronary artery disease,Gse20680;Gse20681,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Q-RCR,NA,NA,NA,NA,NA,NA,"Only one lncRNA cdkn2b-as targeting mir-92a was obtained.Finally,gata2,map1b and arg1 were involved in the cdkn2b-as-mir-92a-feature gene regulatory network.",28760552
DBH-AS1,BPR;NCRNA00118,9q34.2,HSALNG0141604,"HSALNT0289493,HSALNT0355282,HSALNT0355283,HSALNT0355284",,NA,,Disease,coronary artery disease,NA,NA,NA,DNA methylation,cg14007688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30470965
GAS5,SNHG2;NCRNA00030,1q25.1,HSALNG0008545,"HSALNT0017659,HSALNT0017660,HSALNT0017661,HSALNT0017663,HSALNT0017666,HSALNT0017667,HSALNT0017670,HSALNT0017671,HSALNT0017679,HSALNT0017696,HSALNT0017697,HSALNT0017700,HSALNT0017701,HSALNT0017702,HSALNT0017703,HSALNT0017704,HSALNT0017705,HSALNT0017706,HSALNT0017716,HSALNT0017717,HSALNT0017719,HSALNT0017720,HSALNT0017721,HSALNT0017722,HSALNT0017723,HSALNT0017724,HSALNT0017725,HSALNT0017726,HSALNT0017728,HSALNT0017732,HSALNT0017737,HSALNT0017738,HSALNT0017739,HSALNT0017740,HSALNT0017744,HSALNT0017748,HSALNT0017749,HSALNT0017751,HSALNT0017753,HSALNT0017757,HSALNT0017760,HSALNT0017768,HSALNT0017773,HSALNT0017776,HSALNT0017777,HSALNT0296610,HSALNT0296611,HSALNT0296612,HSALNT0296613,HSALNT0296614,HSALNT0296615,HSALNT0296616,HSALNT0296617,HSALNT0296619,HSALNT0296620,HSALNT0296621,HSALNT0296622,HSALNT0296623,HSALNT0296624,HSALNT0296625,HSALNT0296626,HSALNT0296627,HSALNT0296628,HSALNT0296629,HSALNT0296630,HSALNT0296631,HSALNT0296632,HSALNT0296633,HSALNT0296634,HSALNT0296635,HSALNT0296636,HSALNT0296637,HSALNT0296638,HSALNT0296639,HSALNT0296640,HSALNT0296641,HSALNT0296642,HSALNT0296643,HSALNT0296644,HSALNT0296645,HSALNT0296646",,NA,,Disease,coronary artery disease,Blood,NA,NA,NA,NA,RNA,Down-regulated,NA,NA,NA,NA,PCG,MTOR,NA,Inhibit,QRT-PCR;Wetern blotting assay;Roc;RNAi;Q-RCR,NA,Cancer progression,NA,NA,NA,NA,"Compared with normal healthy people,expression level of lncRNA novlnc6 was significantly reduced in patients with cad and diabetes mellitus,but not in patients with other types of cardiovascular diseases,such as hypertension,abnormal aortic aneurysm,viral myocarditis.In addition,the expression level of gas5 was significantly lower in patients with cad compared to patients with diabetes mellitus.Roc curve analysis showed that gas5 may serve as a promising biomarker for cad.Gas5 knockdown and overexpression showed no significant effect on the level of mtor) in hcaecs.However,gas5 knockdown significantly increased the level of phospho-mtor (p-mtor),and gas5 overexpression significantly decreased the level of p-mtor.Treatment with mtor inhibitor and activator showed no significant effect on expression of gas5 in hcaecs.Gas5 plays a role as upstream regulator of the mtor pathway to participate in the development of cad.Gas5 was specifically downregulated in patients with cad,and it may serve as a promising biomarker for cad.Plasma long non-coding rna (lncRNA) gas5 is a new biomarker for coronary artery disease.Gas5 knockdown significantly increased the level of phospho-mtor (p-mtor),and gas5 overexpression significantly decreased the level of p-mtor.Gas5 plays a role as upstream regulator of the mtor pathway to participate in the development of cad.",29267258
H19,D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG,11p15.5,HSALNG0082178,"HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031",,NA,,Disease,coronary artery disease,Blood,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genotyping,NA,NA,NA,NA,NA,NA,Re-expression of h19 has been observed in patients with atherosclerosis.Common polymorphisms of h19 are associated with the risk and severity of cad in a chinese population.The a variant of h19 snp rs2067051 was associated with a decreased risk of cad.The t variant of h19 snp rs217727 was associated with an increased risk of cad.,25772106
HOTTIP,HOXA-AS6;RP1-170O19.3;HOXA13-AS1;NCRNA00213,7p15.2,HSALNG0056871,"HSALNT0120381,HSALNT0120382,HSALNT0120383,HSALNT0120385,HSALNT0120386,HSALNT0120387,HSALNT0120388,HSALNT0120390,HSALNT0120392,HSALNT0120397,HSALNT0339947,HSALNT0339948,HSALNT0339949,HSALNT0339950,HSALNT0339951,HSALNT0339952,HSALNT0339953,HSALNT0339954,HSALNT0339955,HSALNT0339956,HSALNT0339957",,NA,,Disease,coronary artery disease,Coronary artery disease(cad) tissue;Normal arterial tissue,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA,NA,NA,NA,QRT-PCR;Cell migration assay;Wetern blotting assay;Cell proliferation assays,NA,NA,NA,NA,NA,NA,"In this study,wedemonstrated that long noncoding rna (lncRNA) hoxa transcript at the distal tip (hottip) expression level was higher in coronary artery disease (cad) tissues than in normal arterial tissues.The expression level of hottip was upregulated in the proliferating endothelial cells induced by tnf-or pdgf-bb.Ectopic expression of hottip promoted endothelial cell proliferation and also increased the expression of proliferating makers cyclin d1 and pcnamoreover,elevated expression of hottip promoted endothelial cell migration.Downregulation expression of hottip suppressed endothelial cell proliferation and migration.Furthermore,wedetermined that overexpression of hottip induced βcatenin expression and enhanced the downstream protein c-myc expression in the endothelial cell.Ectopic expression of hottip increased endothelial cell proliferation and migration via activation of the wnt/β-catenin pathway.",29058802
IGF2-AS,PEG8;IGF2-AS1;IGF2AS,11p15.5,HSALNG0082197,"HSALNT0289463,HSALNT0361032,HSALNT0361033,HSALNT0361034,HSALNT0361035,HSALNT0361036",,NA,,Disease,coronary artery disease,Blood,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA,NA,NA,NA,Microarray;Q-RCR,NA,NA,NA,NA,NA,NA,"31 lncRNAs were differentially expressed between the two groups,among whom,25 were upregulated in the cad group and six were downregulated.Four of the selected five lncRNAs were significantly upregulated in the cad group,and upperhand had the largest area under the curve (auc).The diagnostic value of upperhand was tested further,and it remained having a high diagnostic value.	.",29168540
