symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
"BCYRN1","BC200;BC200a;NCRNA00004;LINC00004","2p21","ENSG00000236824.2","","Y","NA","Anthropoidea","Disease","tongue cancer","Tongue cancer tissue","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","NA","NA","NA","NA","Ish;Northern hybridization","NA","Cancer progression;Cancer induction","NA","NA","NA","NA","Bc200 rna was expressed in carcinomas of the breast,cervix,oesophagus,lung,ovary,parotid,and tongue,but not in corresponding normal tissues.","9422992"
"BISPR","","19p13.11","HSALNG0124521","HSALNT0256574,HSALNT0256581,HSALNT0256583,HSALNT0256589,HSALNT0256610,HSALNT0256613,HSALNT0256614,HSALNT0256629,HSALNT0396425,HSALNT0396426,HSALNT0396427,HSALNT0396428,HSALNT0396429,HSALNT0396430,HSALNT0396431,HSALNT0396432,HSALNT0396433,HSALNT0396434,HSALNT0396435,HSALNT0396436,HSALNT0396437,HSALNT0396438,HSALNT0396439,HSALNT0396440,HSALNT0396441,HSALNT0396442,HSALNT0396443,HSALNT0396444","","NA","","Disease","papillary thyroid cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-21-5p","NA","Inhibit","Microarray;Rna pull-down assay;Luciferase reporter assay","NA","Invasion;Cancer progression;Metastasis","NA","NA","NA","NA","LncRNA bispr promotes the progression of thyroid papillary carcinoma by regulating mir-21-5p/bispr promoted the development of tpc cells by inhibiting mir-21-5p expression/ bispr stimulated propagation and invasiveness of tpc cells by depressing mir-21-5p.","29856242"
"BLACAT1","","","","","","NA","","Disease","Esophageal carcinoma","Esophagus","NA","NA","NA","NA","RNA","Up-regulated","Protein","YY1","Protein-DNA","Promote","miRNA","miR-5590-3p","RNA-RNA","Inhibit","NA","NA","Cancer progression","NA","ceRNA","NA","NA","","35435118"
"CARMN","CARMEN;MIR143HG","5q32","HSALNG0045753","HSALNT0096060,HSALNT0096061,HSALNT0096062,HSALNT0096064,HSALNT0096065,HSALNT0096069,HSALNT0096070,HSALNT0096071,HSALNT0096075,HSALNT0096076,HSALNT0288904,HSALNT0330170,HSALNT0330171,HSALNT0330172,HSALNT0330173,HSALNT0330174,HSALNT0330175,HSALNT0330176,HSALNT0330177,HSALNT0330178,HSALNT0330179,HSALNT0330180,HSALNT0330181,HSALNT0330182,HSALNT0330183,HSALNT0330184,HSALNT0330185,HSALNT0330186,HSALNT0330187,HSALNT0330188,HSALNT0330189,HSALNT0330190,HSALNT0330191,HSALNT0330192,HSALNT0330193,HSALNT0330194,HSALNT0330195,HSALNT0330196,HSALNT0330197,HSALNT0330198,HSALNT0330199,HSALNT0330200,HSALNT0330201","","NA","","Disease","urinary bladder cancer","NA","NA","NA","NA","NA","RNA","Down-regulated","NA","NA","NA","NA","PCG","AXIN2","NA","Promote","QRT-PCR;Sequencing;Luciferase reporter assay","NA","Cancer progression","Wnt/β-catenin signaling pathway","ceRNA","NA","NA","LncRNA mir143hg suppresses bladder cancer development through inactivating wnt/beta-catenin pathway by modulating mir-1275/axin2 axis.Mir143hg was identified to inhibit the level of mir-1275,whereas mir-1275 directly targeted axin2,a negative regulator of the wnt/beta-catenin pathway.Restoration of mir-1275 or knockdown of axin2 significantly rescued the proliferation,migration,and invasion abilities of bca cells.We found that mir143hg might be acompeting endogenous rna (cerna) for mir-1275.There were two potential binding sites for mir-1275 in mir143hg.Mir143hg directly interacted with mir-1275.","30471109"
"CBR3-AS1","PlncRNA-1","21q22.12","HSALNG0132926","HSALNT0273247,HSALNT0273249,HSALNT0273251,HSALNT0273253,HSALNT0273255,HSALNT0273259,HSALNT0273261,HSALNT0273262,HSALNT0273263,HSALNT0273264,HSALNT0273265,HSALNT0273266,HSALNT0273267,HSALNT0273268,HSALNT0273269,HSALNT0273271,HSALNT0273272,HSALNT0273274,HSALNT0273275,HSALNT0273276,HSALNT0403998,HSALNT0403999,HSALNT0404000,HSALNT0404012,HSALNT0404013,HSALNT0404014,HSALNT0404015,HSALNT0404016,HSALNT0404017,HSALNT0404018,HSALNT0404019,HSALNT0404020,HSALNT0404021,HSALNT0404022,HSALNT0404023,HSALNT0404024,HSALNT0404025,HSALNT0404026,HSALNT0404027,HSALNT0404028,HSALNT0404029,HSALNT0404030,HSALNT0404031,HSALNT0404032","","NA","","Disease","prostate cancer","C42;Prostate cancer;Pc3;Lncap","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","TF","AR","NA","NA","Rip;Wetern blotting assay;Luciferase reporter assay;Chip;Q-RCR","NA","Cancer progression;Insensitivity to antigrowth signals;Evading apoptosis;Apoptosis;Cancer proliferation","NA","ceRNA","NA","NA","The purpose of the current study is to investigate the role of new lncRNA,named plncRNA-1,in prostate cancer (cap) pathogenesis.We showed that expression plncRNA-1,was significantly higher in cap cells relative to normal prostate epithelial cells,as well as higher in human caps compared with normal tissues and benign prostatic hyperplasia (bph).Silencing of plncRNA-1 significantly reduced cell proliferation and induced apoptosis in cap cell linelncap and lncap-ai.Reciprocal regulation of plncRNA-1 and androgen receptor contribute to cap pathogenesis and that plncRNA-1 is a potential therapy target.A feed-forward regulatory loop between androgen receptor and plncRNA-1 promotes prostate cancer progression.PlncRNA-1 knockdown resulted in the up-regulation of a series of ar-targeting micrornas,among which mir-34c and mir-297 were found to regulate both ar and plncRNA-1 expression at the post-transcriptional level.PlncRNA-1 sponges ar-targeting micrornas to protect ar from microrna-mediated down-regulation and that these events form a regulatory feed-forward loop in the development of pca.The prostate cancer-up-regulated long noncoding rna plncRNA-1 modulates apoptosis and proliferation through reciprocal regulation of androgen receptor/plncRNA-1 suppression by sirna resulted in a decrease of androgen receptor (ar) mrna,protein and ar downstream target.","22264502"
"CBR3-AS1","PlncRNA-1","21q22.12","HSALNG0132926","HSALNT0273247,HSALNT0273249,HSALNT0273251,HSALNT0273253,HSALNT0273255,HSALNT0273259,HSALNT0273261,HSALNT0273262,HSALNT0273263,HSALNT0273264,HSALNT0273265,HSALNT0273266,HSALNT0273267,HSALNT0273268,HSALNT0273269,HSALNT0273271,HSALNT0273272,HSALNT0273274,HSALNT0273275,HSALNT0273276,HSALNT0403998,HSALNT0403999,HSALNT0404000,HSALNT0404012,HSALNT0404013,HSALNT0404014,HSALNT0404015,HSALNT0404016,HSALNT0404017,HSALNT0404018,HSALNT0404019,HSALNT0404020,HSALNT0404021,HSALNT0404022,HSALNT0404023,HSALNT0404024,HSALNT0404025,HSALNT0404026,HSALNT0404027,HSALNT0404028,HSALNT0404029,HSALNT0404030,HSALNT0404031,HSALNT0404032","","NA","","Disease","prostate cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","TF","AR","NA","Promote","Rip;Wetern blotting assay;Luciferase reporter assay;Chip;Q-RCR","NA","Cancer progression;Insensitivity to antigrowth signals;Evading apoptosis;Apoptosis;Cancer proliferation","NA","ceRNA","NA","NA","A feed-forward regulatory loop between androgen receptor and plncRNA-1 promotes prostate cancer progression.PlncRNA-1 knockdown resulted in the up-regulation of a series of ar-targeting micrornas,among which mir-34c and mir-297 were found to regulate both ar and plncRNA-1 expression at the post-transcriptional level.PlncRNA-1 sponges ar-targeting micrornas to protect ar from microrna-mediated down-regulation and that these events form a regulatory feed-forward loop in the development of pca.The prostate cancer-up-regulated long noncoding rna plncRNA-1 modulates apoptosis and proliferation through reciprocal regulation of androgen receptor/plncRNA-1 suppression by sirna resulted in a decrease of androgen receptor (ar) mrna,protein and ar downstream target/plncRNA-1 might warrant further investigation to determine its potential role as a promising therapeutic target in pca.","26808578"
"CCAT1","CARLo-5;onco-lncRNA-40","8q24.21","","","","NA","","Disease","hepatocellular cancer","Smmc7721;Hepatocellular carcinoma tissue;Mhcc97h;Hep3b","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-490-3p","RNA-RNA","Inhibit","QRT-PCR;Wetern blotting assay;Luciferase reporter assay;RNAi;Q-RCR;Rna pull-down assay","NA","Cancer progression","NA","ceRNA","NA","NA","Long non-coding rna colon cancer-associated transcript 1 functions as a competing endogenous rna to regulate cyclin-dependent kinase 1 expression by sponging mir-490-3p in hepatocellular carcinoma progression.Luciferase reporter assays and rna-pulldown assays showed that colon cancer-associated transcript 1 is a target of mir-490-3p.In this study,We found that the long non-coding rna colon cancer-associated transcript 1 was upregulated in hepatocellular carcinoma tissues (p尬and high colon cancer-associated transcript 1 expression level was positively associated with tumor volume (p尠and american joint committee on cancer stage (p尠in hepatocellular carcinoma patients.In this study,We found that the long non-coding rna colon cancer-associated transcript 1 was upregulated in hepatocellular carcinoma tissues (p<0.05),and high colon cancer-associated transcript 1 expression level was positively associated with tumor volume (p<0.05) and american joint committee on cancer stage (p<0.05) in hepatocellular carcinoma patients.These data demonstrated that the colon cancer-associated transcript 1/mir-490-3p/cyclin-dependent kinase 1 regulatory pathway promotes the progression of hepatocellular carcinoma.","28381168"
"CCAT1","CARLo-5;onco-lncRNA-40","8q24.21","","","","NA","","Disease","multiple myeloma","Hek293;Mm.1s;Embryonic kidney;Mm tissue;Km3;Rpmi 8226;H929","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-181a","RNA-RNA","Inhibit","QRT-PCR;Wetern blotting assay;Luciferase reporter assay;Luciferase reporter gene assay;Q-RCR","NA","Cancer progression;Epithelial-mesenchymal transition","Pi3k/akt signaling pathway","ceRNA","NA","NA","The relative expression levels of ccat1 were significantly upregulated in mm tissues and cell lines compared with healthy donors and normal plasma cells (npcs).High expression of ccat1 was correlated shorter overall survival of mm patients.Ccat1 knockdown significantly inhibited cell proliferation,induced cell cycle arrest at g0/g1 phase and promoted cell apoptosis in vitro,and suppressed tumor growth in vivo.Mir-181a-5p was a direct target of ccat1,and repression of mir-181a-5p could rescue the inhibition of ccat1 knockdown on mm progression.In addition,ccat1 positively regulated hoxa1 expression through sponging mir-181a-5p in mm cells.LncRNA ccat1 exerted an oncogenic role in mm by acting as a cerna of mir-181a-5p.These results suggest that ccat1 may serve as a novel diagnostic marker and therapeutic target for mm.Long non-coding rna ccat1 promotes multiple myeloma progression by acting as a molecular sponge of mir-181a-5p to modulate hoxa1 expression/ccat1 positively regulated hoxa1 expression through sponging mir-181a-5p in mm cells/mir-181a-5p was a direct target of ccat1,and repression of mir-181a-5p could rescue the inhibition of ccat1 knockdown on mm progression.In addition,ccat1 positively regulated hoxa1 expression through sponging mir-181a-5p in mm cells.Taken together,lncRNA ccat1 exerted an oncogenic role in mm by acting as a cerna of mir-181a-5p.Our data showed that the relative expression levels of ccat1 were significantly upregulated in mm tissues and cell lines compared with healthy donors and normal plasma cells (npcs).High expression of ccat1 was correlated shorter overall survival of mm patients.Ccat1 knockdown significantly inhibited cell proliferation,induced cell cycle arrest at g0/g1 phase and promoted cell apoptosis in vitro,and suppressed tumor growth in vivo.Mir-181a-5p was a direct target of ccat1,and repression of mir-181a-5p could rescue the inhibition of ccat1 knockdown on mm progression.In addition,ccat1 positively regulated hoxa1 expression through sponging mir-181a-5p in mm cells.","29228867"
"CCAT2","NCCP1;LINC00873","8q24.21","HSALNG0068443","HSALNT0143633","","NA","","Disease","epithelial ovarian cancer","Ovary","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-424","RNA-RNA","NA","QRT-PCR;Luciferase reporter assay","NA","Cancer progression","NA","ceRNA","NA","NA","Long noncoding rna ccat2 knockdown suppresses tumorous progression by sponging mir-424 in epithelial ovarian cancer.Bioinformatics analysis predicted that mir-424 targeted ccat2,which was confirmed by luciferase reporter assay.Moreover,the mir-424 inhibitor rescued the tumorigenesis inhibition induced by ccat2 knockdown.In summary,our findings illustrate that ccat2 acts as competing endogenous rna (cerna) or sponge via negatively targeting mir-424,providing a novel diagnostic marker and therapeutic target for eoc.","28550684"
"CERNA2","HOST2","10q23.1","HSALNG0079313","HSALNT0165502,HSALNT0165503,HSALNT0288917,HSALNT0358908,HSALNT0358909,HSALNT0358910,HSALNT0358911","","NA","","Disease","osteosarcoma","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG;PCG","BCL2;BAX","NA;NA","inhibit;promote","QRT-PCR;Q-RCR;Wetern blotting assay;RNAi","NA","Cancer progression","NA","NA","NA","NA","The expression levels of lnc-host2 in osteosarcoma tissues were significantly higher than those in corresponding noncancerous bone tissues (p < 0.01).Statistical assay indicated that the expression level of lnc-host2 was positively correlated with tumor stage (p = 0.003) and distant metastasis (p = 0.000).Down-regulation of lnc-host2 suppressed proliferation and induced cell apoptosis in osteosarcoma cells.Notably,we confirmed that up-regulation of lnc-host2 led to bcl-2 downregulation and bax upregulation in osteosarcoma cells.","29509239"
"CRNDE","LOC643911;LINC00180;CRNDEP","16q12.2","","","","NA","","Disease","malignant glioma","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG","PIWIL4","NA","Promote","QRT-PCR;Wetern blotting assay;Luciferase reporter assay;Luciferase reporter gene assay;Ihc;Q-RCR","NA","Cancer progression","NA","ceRNA","NA","NA","Overall,these results depicted a novel pathway mediated by crnde in glioma,which may be a potential application for glioma therapy.Crnde promotes malignant progression of glioma by attenuating mir-384/piwil4/stat3 axis.Colorectal neoplasia differentially expressed (crnde) is the most upregulated long noncoding rna (lncRNA) in glioma.In addition,the expression of mir-384 was negatively correlated with crnde expression.A binding region between crnde and mir-384 was confirmed using luciferase assays.Moreover,crnde promoted cell malignant behavior by decreasing mir-384 expression.Piwil4 was identified as a target of mir-384 and plays an oncogenic role in glioma.","27058823"
"CYTOR","MGC4677;C2orf59;NCRNA00152;LINC00152","2p11.2","HSALNG0016642","HSALNT0035264,HSALNT0035265,HSALNT0035268,HSALNT0035271,HSALNT0035275,HSALNT0035276,HSALNT0035278,HSALNT0035281,HSALNT0035288,HSALNT0035289,HSALNT0035291,HSALNT0035292,HSALNT0035297,HSALNT0035299,HSALNT0035303,HSALNT0035305,HSALNT0035306,HSALNT0289021,HSALNT0304076,HSALNT0304077,HSALNT0304078,HSALNT0304079,HSALNT0304080,HSALNT0304081,HSALNT0304082,HSALNT0304083,HSALNT0304084,HSALNT0304085,HSALNT0304086,HSALNT0304087,HSALNT0304088,HSALNT0304089,HSALNT0304090,HSALNT0304091,HSALNT0304092,HSALNT0304093,HSALNT0304094,HSALNT0304095,HSALNT0304096,HSALNT0304097,HSALNT0304098,HSALNT0304099,HSALNT0304100,HSALNT0304101,HSALNT0304102,HSALNT0304103,HSALNT0304104,HSALNT0304105,HSALNT0304106,HSALNT0304107,HSALNT0304108,HSALNT0304109,HSALNT0304110,HSALNT0304111,HSALNT0304112,HSALNT0304113,HSALNT0304114,HSALNT0304115,HSALNT0304116","","NA","","Disease","colorectal cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG;NA","NRP1;miRna-206","NA;NA","promote;inhibit","QRT-PCR;Luciferase reporter assay","NA","Cancer progression;Cell growth;Epithelial-mesenchymal transition;Self sufficiency in growth signals;Invasion;Metastasis;Insensitivity to antigrowth signals","NA","ceRNA","NA","NA","Long non-coding rna 00152 functions as a competing endogenous rna to regulate nrp1 expression by sponging with mirna-206 in colorectal cancer/lnc00152 overexpression promoted epithelial-mesenchymal transition (emt) and increased neuropilin-1 (nrp1) expression in the crc cells/the critical role of lnc00152 in tumor growth and progression in crc.","29956750"
"CYTOR","MGC4677;C2orf59;NCRNA00152;LINC00152","2p11.2","HSALNG0016642","HSALNT0035264,HSALNT0035265,HSALNT0035268,HSALNT0035271,HSALNT0035275,HSALNT0035276,HSALNT0035278,HSALNT0035281,HSALNT0035288,HSALNT0035289,HSALNT0035291,HSALNT0035292,HSALNT0035297,HSALNT0035299,HSALNT0035303,HSALNT0035305,HSALNT0035306,HSALNT0289021,HSALNT0304076,HSALNT0304077,HSALNT0304078,HSALNT0304079,HSALNT0304080,HSALNT0304081,HSALNT0304082,HSALNT0304083,HSALNT0304084,HSALNT0304085,HSALNT0304086,HSALNT0304087,HSALNT0304088,HSALNT0304089,HSALNT0304090,HSALNT0304091,HSALNT0304092,HSALNT0304093,HSALNT0304094,HSALNT0304095,HSALNT0304096,HSALNT0304097,HSALNT0304098,HSALNT0304099,HSALNT0304100,HSALNT0304101,HSALNT0304102,HSALNT0304103,HSALNT0304104,HSALNT0304105,HSALNT0304106,HSALNT0304107,HSALNT0304108,HSALNT0304109,HSALNT0304110,HSALNT0304111,HSALNT0304112,HSALNT0304113,HSALNT0304114,HSALNT0304115,HSALNT0304116","","NA","","Disease","glioblastoma","Nhas;U251;U118;A172;Glioblastoma tissue;Ln229;U87","NA","NA","NA","NA","RNA","Down-regulated","NA","NA","NA","NA","miRNA","miR-107","RNA-RNA","NA","RNAi;Starbase;Q-RCR","NA","Cancer progression;Insensitivity to antigrowth signals;Invasion;Metastasis;Cancer proliferation","NA","ceRNA","NA","NA","LncRNA linc00152 promoted glioblastoma progression through targeting the mir-107 expression.","29671226"
